X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL,Primary.Street,Cross.Street,Extra.Street,Primary.Street.Upper,Cross.Street.Upper
-118.4503222,34.15943489,1747,28055,34.15943,-118.45031,HUSTON ST at VISTA DEL MONTE AVE,Location: HUSTON ST at VISTA DEL MONTE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1747,HUSTON ST,VISTA DEL MONTE AVE,,HUSTON ST,VISTA DEL MONTE AVE
-118.4552522,34.15941489,1748,28057,34.15941,-118.45524,HUSTON ST at WILLIS AVE,Location: HUSTON ST at WILLIS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1748,HUSTON ST,WILLIS AVE,,HUSTON ST,WILLIS AVE
-118.4574422,34.15936489,1749,28063,34.15936,-118.45743,HUSTON ST at KESTER AVE,Location: HUSTON ST at KESTER AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1749,HUSTON ST,KESTER AVE,,HUSTON ST,KESTER AVE
-118.4487122,34.15941489,1750,28071,34.15941,-118.4487,HUSTON ST at VAN NUYS BLVD,Location: HUSTON ST at VAN NUYS BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1750,HUSTON ST,VAN NUYS BLVD,,HUSTON ST,VAN NUYS BLVD
-118.4487083,34.15802319,1751,28072,34.1580183,-118.4486961,RIVERSIDE DR at VAN NUYS BLVD,Location: RIVERSIDE DR at VAN NUYS BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1751,RIVERSIDE DR,VAN NUYS BLVD,,RIVERSIDE DR,VAN NUYS BLVD
-118.4836287,34.15637435,1752,28090,34.15636946,-118.4836165,WOODLEY AVE at VENTURA BLVD,Location: WOODLEY AVE at VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1752,WOODLEY AVE,VENTURA BLVD,,WOODLEY AVE,VENTURA BLVD
-118.4792622,34.15577489,1753,28092,34.15577,-118.47925,GLORIA AVE at VENTURA BLVD,Location: GLORIA AVE at VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1753,GLORIA AVE,VENTURA BLVD,,GLORIA AVE,VENTURA BLVD
-118.4749015,34.15517849,1754,28100,34.1551736,-118.4748893,VENTURA BLVD at HASKELL AVE,Location: VENTURA BLVD at HASKELL AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1754,VENTURA BLVD,HASKELL AVE,,VENTURA BLVD,HASKELL AVE
-118.4509222,34.15477489,1755,28104,34.15477,-118.45091,HORTENSE ST at VESPER AVE,Location: HORTENSE ST at VESPER AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1755,HORTENSE ST,VESPER AVE,,HORTENSE ST,VESPER AVE
-118.4498622,34.15477489,1756,28105,34.15477,-118.44985,HORTENSE ST at VISTA DEL MONTE AVE,Location: HORTENSE ST at VISTA DEL MONTE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1756,HORTENSE ST,VISTA DEL MONTE AVE,,HORTENSE ST,VISTA DEL MONTE AVE
-118.4487122,34.15604489,1757,28107,34.15604,-118.4487,KLING ST at VAN NUYS BLVD,Location: KLING ST at VAN NUYS BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1757,KLING ST,VAN NUYS BLVD,,KLING ST,VAN NUYS BLVD
-118.4662279,34.15382213,1758,28124,34.15381724,-118.4662157,SEPULVEDA BLVD AT VENTURA BLVD,Location: SEPULVEDA BLVD AT VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1758,SEPULVEDA BLVD,VENTURA BLVD,,SEPULVEDA BLVD,VENTURA BLVD
-118.4662222,34.15257489,1759,28146,34.15257,-118.46621,DICKENS ST at SAUGUS AVE,Location: DICKENS ST at SAUGUS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1759,DICKENS ST,SAUGUS AVE,,DICKENS ST,SAUGUS AVE
-118.4519922,34.15477489,1760,28149,34.15477,-118.45198,HORTENSE ST at TOBIAS AVE,Location: HORTENSE ST at TOBIAS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1760,HORTENSE ST,TOBIAS AVE,,HORTENSE ST,TOBIAS AVE
-118.4574328,34.15236605,1761,28152,34.15236116,-118.4574206,KESTER AVE AT VENTURA BLVD,Location: KESTER AVE AT VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1761,KESTER AVE,VENTURA BLVD,,KESTER AVE,VENTURA BLVD
-118.4552522,34.15402489,1762,28155,34.15402,-118.45524,HORTENSE ST at WILLIS AVE,Location: HORTENSE ST at WILLIS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1762,HORTENSE ST,WILLIS AVE,,HORTENSE ST,WILLIS AVE
-118.4552509,34.15200474,1763,28156,34.15199985,-118.4552388,WILLIS AVE AT VENTURA BLVD,Location: WILLIS AVE AT VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1763,WILLIS AVE,VENTURA BLVD,,WILLIS AVE,VENTURA BLVD
-118.4487049,34.15192344,1764,28157,34.15191855,-118.4486928,VAN NUYS BLVD at MOORPARK ST,Location: VAN NUYS BLVD at MOORPARK ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1764,VAN NUYS BLVD,MOORPARK ST,,VAN NUYS BLVD,MOORPARK ST
-118.4616419,34.15306297,1765,28160,34.15305808,-118.4616297,NOBLE AVE AT VENTURA BLVD,Location: NOBLE AVE AT VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1765,NOBLE AVE,VENTURA BLVD,,NOBLE AVE,VENTURA BLVD
-118.4530694,34.15164343,1766,28165,34.15163854,-118.4530572,CEDROS AVE AT VENTURA BLVD,Location: CEDROS AVE AT VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1766,CEDROS AVE,VENTURA BLVD,,CEDROS AVE,VENTURA BLVD
-118.4565822,34.15222489,1767,28173,34.15222,-118.45657,KESTER AVE AT VENTURA BLVD,Location: KESTER AVE AT VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1767,KESTER AVE,VENTURA BLVD,,KESTER AVE,VENTURA BLVD
-118.4487044,34.15092039,1768,28179,34.1509155,-118.4486922,VAN NUYS BLVD AT VENTURA BLVD,Location: VAN NUYS BLVD AT VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1768,VAN NUYS BLVD,VENTURA BLVD,,VAN NUYS BLVD,VENTURA BLVD
-118.4622422,34.15054489,1769,28181,34.15054,-118.46223,GREENLEAF ST at NOBLE AVE,Location: GREENLEAF ST at NOBLE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1769,GREENLEAF ST,NOBLE AVE,,GREENLEAF ST,NOBLE AVE
-118.4515221,34.15138771,1770,28184,34.15138282,-118.4515099,VENTURA BLVD AT CEDROS AVE,Location: VENTURA BLVD AT CEDROS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1770,VENTURA BLVD,CEDROS AVE,,VENTURA BLVD,CEDROS AVE
-118.4723922,34.14967489,1771,28193,34.14967,-118.47238,FIRMAMENT AVE at VALLEY VISTA BLVD,Location: FIRMAMENT AVE at VALLEY VISTA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1771,FIRMAMENT AVE,VALLEY VISTA BLVD,,FIRMAMENT AVE,VALLEY VISTA BLVD
-118.4923622,34.15884489,1772,28364,34.15884,-118.49235,HAYVENHURST AVE at MOORPARK ST,Location: HAYVENHURST AVE at MOORPARK ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1772,HAYVENHURST AVE,MOORPARK ST,,HAYVENHURST AVE,MOORPARK ST
-118.4923622,34.15757489,1773,28376,34.15757,-118.49235,HAYVENHURST AVE at VENTURA BLVD,Location: HAYVENHURST AVE at VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1773,HAYVENHURST AVE,VENTURA BLVD,,HAYVENHURST AVE,VENTURA BLVD
-118.4814422,34.15607489,1774,28385,34.15607,-118.48143,GAVIOTA AVE at VENTURA BLVD,Location: GAVIOTA AVE at VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1774,GAVIOTA AVE,VENTURA BLVD,,GAVIOTA AVE,VENTURA BLVD
-118.4879922,34.15552489,1775,28388,34.15552,-118.48798,DICKENS ST at LIBBIT AVE,Location: DICKENS ST at LIBBIT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1775,DICKENS ST,LIBBIT AVE,,DICKENS ST,LIBBIT AVE
-118.4721122,34.15479489,1776,28400,34.15479,-118.4721,FIRMAMENT AVE at VENTURA BLVD,Location: FIRMAMENT AVE at VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1776,FIRMAMENT AVE,VENTURA BLVD,,FIRMAMENT AVE,VENTURA BLVD
-118.4741922,34.15508489,1777,28401,34.15508,-118.47418,HASKELL AVE at VENTURA BLVD,Location: HASKELL AVE at VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1777,HASKELL AVE,VENTURA BLVD,,HASKELL AVE,VENTURA BLVD
-118.6214322,34.22290489,1778,28624,34.2229,-118.62142,ECCLES ST at PONCE AVE,Location: ECCLES ST at PONCE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1778,ECCLES ST,PONCE AVE,,ECCLES ST,PONCE AVE
-118.6147306,34.21952942,1779,28681,34.21952453,-118.6147184,SHOUP AVE at ROSCOE BLVD,Location: SHOUP AVE at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1779,SHOUP AVE,ROSCOE BLVD,,SHOUP AVE,ROSCOE BLVD
-118.6235022,34.22056489,1780,28684,34.22056,-118.62349,FALLBROOK AVE at SCHOENBORN ST,Location: FALLBROOK AVE at SCHOENBORN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1780,FALLBROOK AVE,SCHOENBORN ST,,FALLBROOK AVE,SCHOENBORN ST
-118.6234622,34.21939489,1781,28685,34.21939,-118.62345,FALLBROOK AVE at ROSCOE BLVD,Location: FALLBROOK AVE at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1781,FALLBROOK AVE,ROSCOE BLVD,,FALLBROOK AVE,ROSCOE BLVD
-118.6322007,34.21925666,1782,28686,34.21925177,-118.6321885,WOODLAKE AVE at ROSCOE BLVD,Location: WOODLAKE AVE at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1782,WOODLAKE AVE,ROSCOE BLVD,,WOODLAKE AVE,ROSCOE BLVD
-118.6466186,34.21918855,1783,28688,34.21918366,-118.6466064,VALLEY CIRCLE BLVD at ROSCOE BLVD,Location: VALLEY CIRCLE BLVD at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1783,VALLEY CIRCLE BLVD,ROSCOE BLVD,,VALLEY CIRCLE BLVD,ROSCOE BLVD
-118.6354822,34.21920489,1784,28689,34.2192,-118.63547,JASON AVE at ROSCOE BLVD,Location: JASON AVE at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1784,JASON AVE,ROSCOE BLVD,,JASON AVE,ROSCOE BLVD
-118.6405922,34.21916489,1785,28692,34.21916,-118.64058,HILLARY DR at ROSCOE BLVD,Location: HILLARY DR at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1785,HILLARY DR,ROSCOE BLVD,,HILLARY DR,ROSCOE BLVD
-118.6105522,34.21792489,1786,28704,34.21792,-118.61054,CANTARA ST at FARRALONE AVE,Location: CANTARA ST at FARRALONE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1786,CANTARA ST,FARRALONE AVE,,CANTARA ST,FARRALONE AVE
-118.6407022,34.21687489,1787,28746,34.21687,-118.64069,HILLARY DR at JUSTICE ST,Location: HILLARY DR at JUSTICE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1787,HILLARY DR,JUSTICE ST,,HILLARY DR,JUSTICE ST
-118.6082322,34.21556489,1788,28754,34.21556,-118.60822,GLADE AVE at STRATHERN ST,Location: GLADE AVE at STRATHERN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1788,GLADE AVE,STRATHERN ST,,GLADE AVE,STRATHERN ST
-118.6234522,34.21550489,1789,28756,34.2155,-118.62344,FALLBROOK AVE at STRATHERN ST,Location: FALLBROOK AVE at STRATHERN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1789,FALLBROOK AVE,STRATHERN ST,,FALLBROOK AVE,STRATHERN ST
-118.6388222,34.21185489,1790,28799,34.21185,-118.63881,INGOMAR ST at SATICOY ST,Location: INGOMAR ST at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1790,INGOMAR ST,SATICOY ST,,INGOMAR ST,SATICOY ST
-118.6321822,34.21186489,1791,28803,34.21186,-118.63217,INGOMAR ST at WOODLAKE AVE,Location: INGOMAR ST at WOODLAKE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1791,INGOMAR ST,WOODLAKE AVE,,INGOMAR ST,WOODLAKE AVE
-118.6234422,34.21188489,1792,28809,34.21188,-118.62343,FALLBROOK AVE at INGOMAR ST,Location: FALLBROOK AVE at INGOMAR ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1792,FALLBROOK AVE,INGOMAR ST,,FALLBROOK AVE,INGOMAR ST
-118.6103422,34.21013489,1793,28836,34.21013,-118.61033,FARRALONE AVE at KESWICK ST,Location: FARRALONE AVE at KESWICK ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1793,FARRALONE AVE,KESWICK ST,,FARRALONE AVE,KESWICK ST
-118.6146796,34.20100404,1794,28921,34.20099915,-118.6146674,SHOUP AVE at SHERMAN WAY,Location: SHOUP AVE at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1794,SHOUP AVE,SHERMAN WAY,,SHOUP AVE,SHERMAN WAY
-118.6561622,34.20048488,1795,28924,34.20048,-118.65615,HIGHLANDER ROAD at VALLEY CIRCLE BLVD,Location: HIGHLANDER ROAD at VALLEY CIRCLE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1795,HIGHLANDER ROAD,VALLEY CIRCLE BLVD,,HIGHLANDER ROAD,VALLEY CIRCLE BLVD
-118.6558996,34.20245892,1796,28925,34.20245404,-118.6558874,BELL CANYON BLVD at VALLEY CIRCLE BLVD,Location: BELL CANYON BLVD at VALLEY CIRCLE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1796,BELL CANYON BLVD,VALLEY CIRCLE BLVD,,BELL CANYON BLVD,VALLEY CIRCLE BLVD
-118.6568328,34.19500425,1797,28970,34.19499937,-118.6568205,VALLEY CIRCLE BLVD at VANOWEN ST,Location: VALLEY CIRCLE BLVD at VANOWEN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1797,VALLEY CIRCLE BLVD,VANOWEN ST,,VALLEY CIRCLE BLVD,VANOWEN ST
-118.6235022,34.22287489,1798,28997,34.22287,-118.62349,ECCLES ST at FALLBROOK AVE,Location: ECCLES ST at FALLBROOK AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1798,ECCLES ST,FALLBROOK AVE,,ECCLES ST,FALLBROOK AVE
-118.6104022,34.21959489,1799,29006,34.21959,-118.61039,FARRALONE AVE at ROSCOE BLVD,Location: FARRALONE AVE at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1799,FARRALONE AVE,ROSCOE BLVD,,FARRALONE AVE,ROSCOE BLVD
-118.6303722,34.21928489,1800,29009,34.21928,-118.63036,JONATHAN ST at ROSCOE BLVD,Location: JONATHAN ST at ROSCOE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1800,JONATHAN ST,ROSCOE BLVD,,JONATHAN ST,ROSCOE BLVD
-118.6311122,34.21753489,1801,29017,34.21753,-118.6311,JONATHAN ST at LANARK ST,Location: JONATHAN ST at LANARK ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1801,JONATHAN ST,LANARK ST,,JONATHAN ST,LANARK ST
-118.6424422,34.21694489,1802,29021,34.21694,-118.64243,JUSTICE ST at MARCH AVE,Location: JUSTICE ST at MARCH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1802,JUSTICE ST,MARCH AVE,,JUSTICE ST,MARCH AVE
-118.6321692,34.20823731,1803,29079,34.20823242,-118.632157,WOODLAKE AVE at SATICOY ST,Location: WOODLAKE AVE at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1803,WOODLAKE AVE,SATICOY ST,,WOODLAKE AVE,SATICOY ST
-118.6234352,34.20825486,1804,29080,34.20824997,-118.623423,SATICOY ST at FALLBROOK AVE,Location: SATICOY ST at FALLBROOK AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1804,SATICOY ST,FALLBROOK AVE,,SATICOY ST,FALLBROOK AVE
-118.6147004,34.20826994,1805,29081,34.20826505,-118.6146882,SHOUP AVE at SATICOY ST,Location: SHOUP AVE at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1805,SHOUP AVE,SATICOY ST,,SHOUP AVE,SATICOY ST
-118.6320744,34.19864238,1806,29156,34.1986375,-118.6320622,WOODLAKE AVE at SHERMAN WAY,Location: WOODLAKE AVE at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1806,WOODLAKE AVE,SHERMAN WAY,,WOODLAKE AVE,SHERMAN WAY
-118.6234022,34.19687489,1807,29174,34.19687,-118.62339,FALLBROOK AVE at MARLIN PL,Location: FALLBROOK AVE at MARLIN PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1807,FALLBROOK AVE,MARLIN PL,,FALLBROOK AVE,MARLIN PL
-118.6355822,34.21021489,1808,29244,34.21021,-118.63557,KESWICK ST at SATICOY ST,Location: KESWICK ST at SATICOY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1808,KESWICK ST,SATICOY ST,,KESWICK ST,SATICOY ST
-118.6364922,34.20982488,1809,29246,34.20982,-118.63648,KESWICK ST at WOODHALL AVE,Location: KESWICK ST at WOODHALL AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1809,KESWICK ST,WOODHALL AVE,,KESWICK ST,WOODHALL AVE
-118.6476422,34.20176488,1810,29250,34.20176,-118.64763,LANCE PL at POMELO DR,Location: LANCE PL at POMELO DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1810,LANCE PL,POMELO DR,,LANCE PL,POMELO DR
-118.6464122,34.21183488,1811,29255,34.21183,-118.6464,INGOMAR ST at VALLEY CIRCLE BLVD,Location: INGOMAR ST at VALLEY CIRCLE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1811,INGOMAR ST,VALLEY CIRCLE BLVD,,INGOMAR ST,VALLEY CIRCLE BLVD
-118.6234122,34.20098488,1812,29293,34.20098,-118.6234,FALLBROOK AVE at SHERMAN WAY,Location: FALLBROOK AVE at SHERMAN WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1812,FALLBROOK AVE,SHERMAN WAY,,FALLBROOK AVE,SHERMAN WAY
-118.6424931,34.19325178,1813,29300,34.1932469,-118.6424809,PLATT AVE at VANOWEN ST,Location: PLATT AVE at VANOWEN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1813,PLATT AVE,VANOWEN ST,,PLATT AVE,VANOWEN ST
-118.6315071,34.19370761,1814,29306,34.19370273,-118.6314949,VANOWEN ST at WOODLAKE AVE,Location: VANOWEN ST at WOODLAKE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1814,VANOWEN ST,WOODLAKE AVE,,VANOWEN ST,WOODLAKE AVE
-118.6146584,34.19373818,1815,29308,34.1937333,-118.6146462,SHOUP AVE at VANOWEN ST,Location: SHOUP AVE at VANOWEN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1815,SHOUP AVE,VANOWEN ST,,SHOUP AVE,VANOWEN ST
-118.6103522,34.19374488,1816,29309,34.19374,-118.61034,FARRALONE AVE at VANOWEN ST,Location: FARRALONE AVE at VANOWEN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1816,FARRALONE AVE,VANOWEN ST,,FARRALONE AVE,VANOWEN ST
-118.6233922,34.19372488,1817,29314,34.19372,-118.62338,FALLBROOK AVE at VANOWEN ST,Location: FALLBROOK AVE at VANOWEN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1817,FALLBROOK AVE,VANOWEN ST,,FALLBROOK AVE,VANOWEN ST
-118.5098522,34.18935489,1818,29371,34.18935,-118.50984,HAYNES ST at LOUISE AVE,Location: HAYNES ST at LOUISE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1818,HAYNES ST,LOUISE AVE,,HAYNES ST,LOUISE AVE
-118.5273082,34.18660986,1819,29400,34.18660497,-118.527296,VICTORY BLVD at LINDLEY AVE,Location: VICTORY BLVD at LINDLEY AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1819,VICTORY BLVD,LINDLEY AVE,,VICTORY BLVD,LINDLEY AVE
-118.5360358,34.18660074,1820,29409,34.18659585,-118.5360236,VICTORY BLVD at RESEDA BLVD,Location: VICTORY BLVD at RESEDA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1820,VICTORY BLVD,RESEDA BLVD,,VICTORY BLVD,RESEDA BLVD
-118.5316722,34.18388489,1821,29412,34.18388,-118.53166,ERWIN ST at ETIWANDA AVE,Location: ERWIN ST at ETIWANDA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1821,ERWIN ST,ETIWANDA AVE,,ERWIN ST,ETIWANDA AVE
-118.5360253,34.18000592,1822,29476,34.18000103,-118.5360131,RESEDA BLVD at OXNARD ST,Location: RESEDA BLVD at OXNARD ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1822,RESEDA BLVD,OXNARD ST,,RESEDA BLVD,OXNARD ST
-118.5272884,34.17221592,1823,29565,34.17221103,-118.5272762,LINDLEY AVE at BURBANK BLVD,Location: LINDLEY AVE at BURBANK BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1823,LINDLEY AVE,BURBANK BLVD,,LINDLEY AVE,BURBANK BLVD
-118.5428109,34.17151343,1824,29576,34.17150854,-118.5427987,VENTURA BLVD AT BURBANK BL,Location: VENTURA BLVD AT BURBANK BL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1824,VENTURA BLVD,BURBANK BL,,VENTURA BLVD,BURBANK BL
-118.5500809,34.1725682,1825,29602,34.17256331,-118.5500687,VENTURA FRWY at VENTURA BLVD,Location: VENTURA FRWY at VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1825,VENTURA FRWY,VENTURA BLVD,,VENTURA FRWY,VENTURA BLVD
-118.5360613,34.16879603,1826,29621,34.16879114,-118.5360491,RESEDA BLVD at VENTURA BLVD,Location: RESEDA BLVD at VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1826,RESEDA BLVD,VENTURA BLVD,,RESEDA BLVD,VENTURA BLVD
-118.5243722,34.17086489,1827,29634,34.17086,-118.52436,KILLION ST at NEWCASTLE AVE,Location: KILLION ST at NEWCASTLE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1827,KILLION ST,NEWCASTLE AVE,,KILLION ST,NEWCASTLE AVE
-118.5010971,34.16496776,1828,29639,34.16496287,-118.5010849,BALBOA BLVD at MAGNOLIA BLVD,Location: BALBOA BLVD at MAGNOLIA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1828,BALBOA BLVD,MAGNOLIA BLVD,,BALBOA BLVD,MAGNOLIA BLVD
-118.5011218,34.1866321,1829,29717,34.18662721,-118.5011096,VICTORY BLVD at BALBOA BLVD,Location: VICTORY BLVD at BALBOA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1829,VICTORY BLVD,BALBOA BLVD,,VICTORY BLVD,BALBOA BLVD
-118.5272983,34.18023446,1830,29741,34.18022957,-118.5272861,OXNARD ST at LINDLEY AVE,Location: OXNARD ST at LINDLEY AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1830,OXNARD ST,LINDLEY AVE,,OXNARD ST,LINDLEY AVE
